blank,ActiveFlag,Attack_Speed,Basic_Attack_Damage,ChildItemId,Cooldown_Reduction,Critical_Strike_Chance,Crowd_Control_Reduction,Damage_Reduction,Description,DeviceName,Glyph,HP5,HP5_and_MP5,Health,IconId,ItemId,ItemTier,MP5,Magical_Lifesteal,Magical_Penetration,Magical_Power,Magical_Protections,Mana,Maximum_Health,Movement_Speed,Penetration,Physical_Critical,Physical_Lifesteal,Physical_Penetration,Physical_Power,Physical_Protection,Price,Protections,RestrictedRoles,RootItemId,SecondaryDescription,ShortDesc,StartingItem,Type,Unlocks_at_level_10,itemIcon_URL,ret_msg
0,y,0,0,0,0,0,0,0,,Katana,n,0,0,0,4317,12671,1,0,0,0,0,0,0,0,+3%,0,0,0,0,10,0,600,0,"guardian,hunter,mage",12671,This item and all upgrades are only available to Assassins and Warriors.,Physical Power and Movement Speed,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/katana.jpg,
0,y,0,0,12671,0,0,0,0,Physical Power and Penetration.,Thousand Fold Blade,n,0,0,0,4318,12672,2,0,0,0,0,0,0,0,+5%,0,0,0,0,20,0,650,0,"guardian,hunter,mage",12671,,Physical Power and Movement Speed,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/thousand-fold-blade.jpg,
0,y,0,0,12672,0,0,0,0,This item causes your Basic Attacks to reduce the target's Physical Protections.,Stone Cutting Sword,n,0,0,0,4320,12673,3,0,0,0,0,0,0,0,+7%,0,0,0,0,50,0,950,0,"guardian,hunter,mage",12671,"PASSIVE - Melee Basic Attacks decreases enemy Physical protections by 7, and increase your physical protection by 5 for 3s (max. 3 Stacks).",Basic Attacks reduce target's Physical Protection,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/stone-cutting-sword.jpg,
0,y,+15%,0,12672,0,0,0,0,This item gives the owner increased movement speed and attack speed.,Hastened Katana,n,0,0,0,5453,14850,3,0,0,0,0,0,0,0,+7%,0,0,0,0,25,0,1200,0,"guardian,hunter,mage",12671,"PASSIVE - Hitting an enemy with a Basic Attack grants Haste for 1s, causing you to be immune from Basic Attack Movement Penalty.",Successful Basic Attacks no longer slow,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/hastened-katana.jpg,
0,y,+20%,0,12672,0,0,0,0,This item causes the owner's Basic Attacks to hit nearby enemies.,Golden Blade,n,0,0,0,7141,16592,3,0,0,0,0,0,0,0,+10%,0,0,0,0,35,0,750,0,"guardian,hunter,mage",12671,"PASSIVE - All Basic Attacks will also hit enemies within a 15 unit radius of the target for 50% of the damage to Gods, Minions and Jungle Camps.",Basic Attack hits damage additional enemies,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/golden-blade.jpg,
0,y,0,0,12672,0,0,0,0,Bonus Power and Lifesteal when abilities are on cooldown.,Serrated Edge,n,0,0,0,8679,19003,3,0,0,0,0,0,0,0,+7%,0,0,+10%,+20%,30,0,1400,0,"guardian,hunter,mage",12671,PASSIVE - For every non-ultimate ability on cooldown you gain a stack of Cruelty. Each stack provides 8 Physical Power and 3% Physical Lifesteal.,Bonus Power and Lifesteal when abilities are on cooldown,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/serrated-edge.jpg,
0,y,0,0,0,0,0,0,0,Magical Protection.,Enchanted Kusari,n,0,0,0,4313,12675,1,5,0,0,0,20,0,0,0,0,0,0,0,0,0,650,0,no restrictions,12675,,Magical Protection and MP5.,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/enchanted-kusari.jpg,
0,y,0,0,12675,0,0,0,0,Magical Protection.,Spellbound Kusari,n,0,0,0,4314,12676,2,15,0,0,0,40,0,0,0,0,0,0,0,0,0,600,0,no restrictions,12675,,Magical Protection and MP5.,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/spellbound-kusari.jpg,
0,y,0,0,12676,+10%,0,0,0,Magical Protection and Cooldown Reduction.,Genji's Guard,n,0,0,150,4315,12678,3,40,0,0,0,70,0,0,0,0,0,0,0,0,0,950,0,no restrictions,12675,PASSIVE - When you take Magical Damage from Abilities your cooldowns are reduced by 3s. This can only occur once every 30s.,Magical Protection and situational Cooldown Reduction,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/genjis-guard.jpg,
0,y,0,0,12676,0,0,+20%,0,Magical Protection and Crowd Control Reduction.,Oni Hunter's Garb,n,0,0,200,4316,12679,3,30,0,0,0,60,0,0,0,0,0,0,0,0,0,850,0,no restrictions,12675,"PASSIVE - For each enemy God within 55 units of you, you gain a stack of 3% damage mitigation. This caps at 3 stacks.",Gives defensive bonuses for fighting near multiple enemies,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/oni-hunters-garb.jpg,
0,y,0,0,12676,+10%,0,0,0,Attack Speed Aura.,Shogun's Kusari,n,0,0,150,5049,14178,3,20,0,0,0,60,0,0,0,0,0,0,0,0,0,950,0,no restrictions,12675,AURA - Allied gods within 70 units have their Attack Speed increased by 30%.,Attack Speed Aura,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/shoguns-kusari.jpg,
0,y,0,0,0,0,0,0,0,Hit an enemy with this!,Scare Tactics,n,0,0,0,4048,13668,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no restrictions,13668,Hit an enemy with this!,Hit an enemy with this!,0,Consumable,0,https://webcdn.hirezstudios.com/smite/item-icons/scare-tactics.jpg,
0,y,0,0,0,0,0,0,0,This consumable heals you over time.,Chalice of Healing,n,0,0,0,5055,14031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,no restrictions,14031,"This consumable heals 250 Health over 25 seconds per use. Comes with 3 uses that are refilled if you enter the Fountain, sells for 0 gold.","Restores Health over time, can be refilled in Fountain",0,Consumable,0,https://webcdn.hirezstudios.com/smite/item-icons/chalice-of-healing.jpg,
0,y,0,0,0,0,0,0,0,This consumable heals Mana over time.,Chalice of Mana,n,0,0,0,5057,14032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,no restrictions,14032,"This consumable heals 150 Mana over 25 seconds per use. Comes with 3 uses that are refilled if you enter the Fountain, sells for 0 gold","Restores Mana over time, can be refilled in Fountain",0,Consumable,0,https://webcdn.hirezstudios.com/smite/item-icons/chalice-of-mana.jpg,
0,y,0,0,0,0,0,0,0,This is a ward that allows you to see normal enemy movements.,Chalice of the Oracle,n,0,0,0,5059,14033,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,no restrictions,14033,"This consumable places a ward that allows you to see normal enemy movements with 45 units. It does respect line of sight and can't see through walls or stealth. It remains for 3 minutes or until killed. Comes with 2 uses that are refilled in Fountain, sells for 0 gold.","Detects enemies, can be refilled in Fountain",0,Consumable,0,https://webcdn.hirezstudios.com/smite/item-icons/chalice-of-the-oracle.jpg,
0,y,0,0,0,0,0,0,0,Magical Power and Magical Protection.,Druid Stone,n,0,0,0,5042,14071,1,0,0,0,10,20,0,0,0,0,0,0,0,0,0,600,0,no restrictions,14071,,Magical Power and Magical Protection.,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/druid-stone.jpg,
0,y,0,0,14071,0,0,0,0,,Ward Stone,n,0,0,50,2860,9853,2,0,0,0,20,30,0,0,0,0,0,0,0,0,0,750,0,no restrictions,14071,AURA - Enemy gods within 55 units have their Magical Protection reduced by 5%.,Reduces the Magical Protection of enemies,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/ward-stone.jpg,
0,y,0,0,14071,0,0,0,0,,Sage's Stone,n,0,0,50,5047,14072,2,0,0,0,20,15,0,0,0,0,0,0,0,0,15,800,0,no restrictions,14071,,Magical Power and Magical Protection.,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/sages-stone.jpg,
0,y,0,0,14071,0,0,0,0,,Stone of Binding,n,0,0,0,5051,14175,2,10,0,0,30,35,0,0,0,0,0,0,0,0,35,1100,0,no restrictions,14071,"PASSIVE - Successfully hitting an enemy god with Crowd Control will place a debuff on the enemy, reducing their Magical and Physical Protections by 10 for 5s.",Magical Power and Protections item for CC heavy gods,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/stone-of-binding.jpg,
0,y,0,0,9853,0,0,0,0,This item gives the owner an aura that reduces magical protections.,Void Stone,n,0,0,250,2439,7791,3,0,0,0,40,60,0,0,0,0,0,0,0,0,0,900,0,no restrictions,14071,AURA - Enemy gods within 55 units have their Magical Protection reduced by 10%.,Aura reduces magical protection on enemies,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/void-stone.jpg,
0,n,0,0,14072,+10%,0,0,0,,Stone of Fal (old),n,0,0,0,5052,14079,3,0,0,0,80,40,0,0,0,0,0,0,0,0,0,1200,0,no restrictions,14071,PASSIVE - You gain 20% of the Magical protections of the nearby allied god with the highest Magical protections within 70ft.,Gain Magical protection from nearby ally,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/stone-of-fal-old.jpg,
0,y,0,0,14072,0,0,0,0,,Stone of Fal,n,0,0,200,5052,20224,3,0,0,0,20,40,0,0,0,0,0,0,0,0,40,950,0,no restrictions,14071,PASSIVE - When you hit an enemy god with a basic attack you gain a stack of Fals Blessing giving you 2% damage mitigation per stack. At 3 stacks you gain double the damage mitigation and 20% CCR. This effect lasts for 10s.,Gain Damage Mitigation through Basic Attacks,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/stone-of-fal.jpg,
0,n,0,0,0,0,0,0,0,This starter item restores its user's Health and Mana when in assist range of a slain minion.,*War Flag,n,0,0,100,5088,14089,1,5,0,0,0,0,0,0,0,0,0,0,0,10,0,800,0,no restrictions,14089,PASSIVE - Being in range of minion or jungle camp death without dealing the killing the blow restores 5 Health and 5 Mana to all allies within 55 units and also provides allies with a stacking self buff of 1% Movement Speed and 1% Attack Speed. Lasts 6s and stacks up to 10 times. ,Starter item for physical gods playing as supports,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/*war-flag.jpg,
0,n,0,0,0,+10%,0,0,0,This starting item reduces your cooldowns when you are hit by a Physical God,Sands of Time,n,0,0,0,5085,14090,1,5,0,0,20,0,0,0,0,0,0,0,0,0,0,800,0,no restrictions,14090,PASSIVE - This item grants 2 MP5 per 10% of your missing Mana,Cooldown Reduction and MP5,1,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/sands-of-time.jpg,
0,n,0,0,0,0,0,0,0,Increased movement speed when leaving the fountain.,Swift Wing,n,10,0,100,5086,14091,1,0,0,0,0,0,0,0,+5%,0,0,0,0,0,0,800,0,no restrictions,14091,"PASSIVE - Whenever you leave the fountain, you gain 40% movespeed for 15s. You will lose this speed early if you enter combat.",Increased movement speed when leaving the fountain.,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/swift-wing.jpg,
0,n,0,0,0,0,0,0,0,,Guardian's Blessing,n,0,0,0,6555,15473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,no restrictions,15473,"+100 Health
+10 Physical Protection and Magical Protection
+7 HP5 & 7 MP5 while within 60ft of an ally god
+3 Gold per Minion Assisted

ROLE QUEST: SUPPORT
Assist with Minion kills to gain stacks. Each Assist is worth 1 stack. At 50 stacks Guardian's Blessing Evolves, gaining 4 Gold Per 5s.",Starter Item for Supports,1,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/guardians-blessing.jpg,
0,n,0,0,15473,0,0,0,0,,Evolved Guardian's Blessing,n,0,0,0,6556,15477,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no restrictions,15473,"+100 Health
+10 Physical Protection and Magical Protection
+7 HP5 & 7 MP5 while within 60ft of an ally god
+3 Gold per Minion Assisted
+4 GP5

ROLE QUEST: SUPPORT : COMPLETED!",,1,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/evolved-guardians-blessing.jpg,
0,n,0,0,0,0,0,0,0,,Warrior's Blessing,n,0,0,0,6559,15479,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,no restrictions,15479,"+75 Health
+10 Physical & Magical Protection
+25 Health Stolen And Mana Restored Upon Damaging An Enemy God, 10s Cooldown

ROLE QUEST: SOLO
Dealing damage to an enemy god provides 1 stack. This effect can only occur once every 10s. Getting a Kill or Assist on an Enemy god provides 3 stacks. At 15 Stacks Warrior's Blessing Evolves, gaining +15 Physical and Magical Protection.",Starter Item for Solo Laners,1,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/warriors-blessing.jpg,
0,n,0,0,15479,0,0,0,0,,Evolved Warrior's Blessing,n,0,0,0,6560,15481,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no restrictions,15479,"+75 Health
+25 Physical & Magical Protection
+25 Health Stolen and Mana Restored Upon Damaging An Enemy God, 10s Cooldown

ROLE QUEST: SOLO: COMPLETED!",,1,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/evolved-warriors-blessing.jpg,
0,n,0,0,0,0,0,0,0,,Mage's Blessing,n,0,0,0,6561,15482,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,no restrictions,15482,"+10 Bonus Ability Damage
+10 Physical Power
+30 Magical Power
+2 MP5 Per 10% Missing Mana

ROLE QUEST: MID
Kill or Assist Lane Minions or Enemy gods to gain stacks. Lane Minions are worth 1 Stack and Enemy gods are worth 5 Stacks. At 75 Stacks Mage's Blessing Evolves, gaining 10% Cooldown Reduction.",Starter Item for Mid Laners,1,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/mages-blessing.jpg,
0,n,0,0,15482,0,0,0,0,,Evolved Mage's Blessing,n,0,0,0,6562,15483,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no restrictions,15482,"+10 Bonus Ability Damage
+10 Physical Power
+30 Magical Power
+2 MP5 Per 10% Missing Mana
+10% Cooldown Reduction

ROLE QUEST: MID: COMPLETED!",,1,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/evolved-mages-blessing.jpg,
0,n,0,0,0,0,0,0,0,,Assassin's Blessing,n,0,0,0,6553,15486,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,no restrictions,15486,"+7 Power 
+100 Health 
+30% Damage vs. Jungle Monsters 
+8% Health and 25 Mana Restored on Killing a Jungle Monster

ROLE QUEST: JUNGLE Kill or Assist Jungle Monsters or Enemy Gods to gain stacks. Jungle Monsters are worth 1 stack and Enemy Gods are worth 5 stacks. At 50 Stacks Assassin's Blessing Evolves, gaining +5 Penetration, and 5% Movement Speed.",Starter Item for Junglers,1,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/assassins-blessing.jpg,
0,n,0,0,15486,0,0,0,0,,Evolved Assassin's Blessing,n,0,0,0,6554,15487,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no restrictions,15486,"+7 Power
+100 Health
+40% Bonus Damage vs. Jungle Monsters
+7% Health and 25 Mana Restored on Killing a Jungle Monster
+5 Penetration
+5% Movement Speed



ROLE QUEST: JUNGLE: COMPLETED!",,1,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/evolved-assassins-blessing.jpg,
0,n,0,0,0,0,0,0,0,,Hunter's Blessing,n,0,0,0,6557,15489,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,no restrictions,15489,"+15 Basic Attack Damage
+10 MP5 

ROLE QUEST: CARRY
Kill or Assist Lane Minions or Enemy gods to gain stacks. Lane Minions are worth 1 Stack and Enemy gods are worth 5 Stacks. At 75 Stacks Hunter's Blessing Evolves, gaining 15% Attack Speed and an additional 15 Bonus Basic Attack Damage.",Starter Item for Basic Attack Carries,1,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/hunters-blessing.jpg,
0,n,0,0,15489,0,0,0,0,,Evolved Hunter's Blessing,n,0,0,0,6558,15490,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no restrictions,15489,"+30 Basic Attack Damage
+10 MP5
+15% Attack Speed 

ROLE QUEST: CARRY: COMPLETED!",,1,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/evolved-hunters-blessing.jpg,
0,n,0,0,0,0,0,0,0,,Specialist's Blessing,n,0,0,0,6627,15571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,no restrictions,15571,"+10 HP5
+20 MP5
+10% Cooldown Reduction

ROLE QUEST: UTILITY
Damage enemies or Heal allies to gain stacks. Each time an enemy is damaged or an ally god is healed by your abilities, gain 1 stack. Each ability can only trigger 3 stacks. At 75 Stacks Specialist's Blessing Evolves, gaining 10% Movement Speed.",Blessing for Healers,1,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/specialists-blessing.jpg,
0,n,0,0,15571,0,0,0,0,,Evolved Specialist's Blessing,n,0,0,0,6626,15572,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no restrictions,15571,"+10HP5
+20 MP5
+10% Cooldown Reduction
+10% Movement Speed

ROLE QUEST: UTILITY: COMPLETED!",,1,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/evolved-specialists-blessing.jpg,
0,n,0,0,0,0,0,0,0,,Attacker's Blessing,n,0,0,0,6623,15577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,no restrictions,15577,"+20 Physical Power
+25 Magical Power

ROLE QUEST: DAMAGE
Damage lane minions and Enemy gods to gain stacks. Dealing 100 damage to Lane Minions provide 1 Stack and Dealing 100 damage to Enemy gods provide 3 Stacks. At 100 Stacks Attacker's Blessing Evolves, gaining 10 Penetration.",Blessing for Damage Dealers,1,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/attackers-blessing.jpg,
0,n,0,0,15577,0,0,0,0,,Evolved Attacker's Blessing,n,0,0,0,6622,15578,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no restrictions,15577,"+20 Physical Power
+25 Magical Power
+10 Penetration

ROLE QUEST: DAMAGE: COMPLETED!",,1,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/evolved-attackers-blessing.jpg,
0,n,0,0,0,0,0,0,0,,Defender's Blessing,n,0,0,0,6625,15597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,no restrictions,15597,"+100 Health
+10 Physical Protection
+10 Magical Protection

ROLE QUEST: TANK
Mitigate damage to gain Stacks. Mitigating 50 damage provides 1 Stack. At 75 Stacks Defender's Blessing Evolves, gaining +150 Health and Mana.",Blessing for Tanks,1,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/defenders-blessing.jpg,
0,n,0,0,15597,0,0,0,0,,Evolved Defender's Blessing,n,0,0,0,6624,15598,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no restrictions,15597,"+250 Health
+150 Mana
+10 Physical Protection
+10 Magical Protection

ROLE QUEST: TANK: COMPLETED!",,1,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/evolved-defenders-blessing.jpg,
0,y,0,0,0,0,0,0,0,This consumable heals and restores Mana over time.,Baron's Brew,n,0,0,0,7022,16083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,no restrictions,16083,"Rum from Baron Samedi's personal cabinet. This consumable heals 140 Health and 100 Mana over 20 seconds per use. Comes with 3 uses that are refilled if you enter the Fountain, sells for 0 gold.",Restores Health and Mana over time.,0,Consumable,0,https://webcdn.hirezstudios.com/smite/item-icons/barons-brew.jpg,
0,y,0,0,0,0,0,0,0,,Mask,n,0,0,100,7068,16393,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,700,0,no restrictions,16393,,Health and Mana,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/mask.jpg,
0,y,0,0,16393,0,0,+10%,0,,Protector's Mask,n,0,0,100,5305,16394,2,0,0,0,0,15,0,0,0,0,0,0,0,0,15,500,0,"guardian,warrior",16393,"Passive - Only can be bought by Mages, Hunters, Assassins",Health and Protections,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/protectors-mask.jpg,
0,y,0,0,16393,0,0,0,0,,Fighter's Mask,n,0,0,0,5084,16397,2,0,0,0,60,0,0,0,0,0,0,0,0,30,0,500,0,"assassin,hunter,mage",16393,"PASSIVE - Only can be bought by Warriors, Guardians",Extra Power,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/fighters-mask.jpg,
0,n,0,0,16395,+10%,0,0,0,,Bumba's Mask,n,0,0,0,7070,8987,3,0,0,0,65,0,0,0,0,0,0,0,0,30,0,1300,0,no restrictions,16393,"PASSIVE - GAIN MOBILITY, SACRIFICE DEFENSE & DAMAGE
<font color='#42F46E'>+35% Movement Speed
<font color='#F44242'>+15% Damage Taken
<font color='#F44242'>-15% Damage Dealt","Gain Mobility, Sacrifice Defense and Damage",0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/bumbas-mask.jpg,
0,y,0,0,16397,0,0,0,0,,Rangda's Mask,n,0,0,0,7069,14098,3,0,0,0,120,0,0,0,0,0,0,0,0,70,0,1300,0,"assassin,hunter,mage",16393,"PASSIVE - GAIN DAMAGE, SACRIFICE DEFENSES
Only can be bought by Warriors, Guardians
<font color='#42F46E'>+15% Damage Dealt
<font color='#F44242'>+15% Damage Taken","Gain Damage, Sacrifice Defenses",0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/rangdas-mask.jpg,
0,y,0,0,16394,0,0,+20%,0,,Lono's Mask,n,0,0,300,7071,14541,3,0,0,0,0,40,0,0,0,0,0,0,0,0,40,1100,0,"guardian,warrior",16393,"PASSIVE - GAIN DEFENSE, SACRIFICE DAMAGE
Only can be bought by Mages, Hunters, Assassins
<font color='#42F46E'>-15% Damage Taken
<font color='#F44242'>-15% Damage Dealt
<font color='#F44242'>-15% Healing Done","Gain Defense, Sacrifice Damage",0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/lonos-mask.jpg,
0,n,0,0,14541,0,0,0,0,,Evolved Lono's Mask,n,5,0,150,5462,14857,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no restrictions,16394,,Bonus max Health on assists. Gold Bonus on Completing Stacks.,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/evolved-lonos-mask.jpg,
0,y,0,0,0,+10%,0,0,0,Cooldown Reduction and Ultimate Activation,Gem Of Fate,n,0,0,0,7718,17349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,no restrictions,17349,,Cooldown Reduction and Ultimate Activation,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/gem-of-fate.jpg,
0,y,0,0,17349,+10%,0,0,0,Cooldown Reduction and Physical Power,Honed Edge,n,0,0,0,7720,17351,2,0,0,0,0,0,0,0,0,0,0,0,0,30,0,700,0,no restrictions,17349,,Cooldown Reduction and Physical Power,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/honed-edge.jpg,
0,y,0,0,17349,+10%,0,0,0,Cooldown Reduction and Protections,Knight's Shield,n,0,0,0,7719,17352,2,0,0,0,0,25,0,0,0,0,0,0,0,0,25,700,0,no restrictions,17349,,Cooldown Reduction and Protections,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/knights-shield.jpg,
0,y,0,0,17349,+10%,0,0,0,Cooldown Reduction and Magical Power,Apprentice Staff,n,0,0,0,7721,17353,2,0,0,0,50,0,0,0,0,0,0,0,0,0,0,700,0,no restrictions,17349,,Cooldown Reduction and Magical Power,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/apprentice-staff.jpg,
0,n,0,0,17353,+10%,0,0,0,On ultimate use your next ability has no cooldown.,S7 Staff of Myrddin,n,0,0,0,7725,17354,3,0,0,+10%,110,0,0,0,0,0,0,0,0,0,0,1200,0,no restrictions,17349,"PASSIVE - When your Ultimate ability has finished casting, your next non-ultimate ability cast within the next 10s will have no cooldown but will only deal 70% of its normal damage and healing. This can only occur once every 45 seconds.",On ultimate use your next ability has no cooldown,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/s7-staff-of-myrddin.jpg,
0,y,0,0,17352,+20%,0,0,0,"On ultimate use, gain a defensive shield to punish attacks.",Pridwen,n,0,0,0,7724,17355,3,0,0,0,0,30,0,0,0,0,0,0,0,0,30,800,0,no restrictions,17349,"PASSIVE - When your Ultimate ability has finished casting, you gain a Shield equal to 90% of your Protections from items and abilities for 5s. When destroyed, by timing out or being depleted, it explodes and deals Magical damage equal to 75% of the Shield’s initial Health and slows targets by 25% for 3s. This can only occur once every 45 seconds.","On ultimate use, gain a defensive shield to punish attacks",0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/pridwen.jpg,
0,y,0,0,17351,+10%,0,0,0,On ultimate use seek out and banish evil.,Arondight,n,0,0,0,7723,17356,3,0,0,0,0,0,0,0,0,0,0,0,0,75,0,1000,0,hunter,17349,"PASSIVE - When your Ultimate ability has finished casting, reveal all enemy gods within 120 units for 8s. While moving towards revealed enemies gain 30% Movement Speed. When first striking a revealed target they take an additional 20 + 40% of your Physical Power. This can only occur once every 45 seconds.",On ultimate use seek out and banish evil.,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/arondight.jpg,
0,y,0,0,17351,+20%,+20%,0,0,On ultimate use your next damaging ability marks an enemies weak point.,Fail-not,n,0,0,0,7722,17357,3,0,0,0,0,0,0,0,0,0,0,0,+10%,40,0,1050,0,"assassin,warrior",17349,"PASSIVE - When your Ultimate ability has finished casting, your next ability or basic attack within 8s that damages an enemy god marks them, increasing the chance you and your allies can land a Critical Strike by 20% for 10 seconds. This can only occur once every 45 seconds.",On ultimate use your next damaging ability marks an enemies weak point,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/fail-not.jpg,
0,y,0,0,17353,+10%,0,0,0,On ultimate use your next ability has no cooldown.,Staff of Myrddin,n,0,0,0,7725,20694,3,0,0,+10%,105,0,0,0,0,0,0,0,0,0,0,1000,0,no restrictions,17349,"PASSIVE - When your ultimate ability has finished casting you gain Myrddin's Brilliance which provides 70% Uncapped Cooldown Reduction, decaying to 40% Uncapped Cooldown Reduction over 8s. Uncapped Cooldown Reduction overrides normal Cooldown Reduction. This can only occur once every 45s.",On ultimate use you can sling spells rapidly.,0,Item,0,https://webcdn.hirezstudios.com/smite/item-icons/staff-of-myrddin.jpg,
,y,0,0,0,0,0,0,0,,Potion of Power,n,0,0,0,1980,18194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,no restrictions,18194,"
This consumable increases your Physical Power by 40, Magical Power by 70 and Cooldown Reduction by 10% for 5 minutes or until you are killed. ",Increases Physical and Magical Power on use,0,Consumable,,https://webcdn.hirezstudios.com/smite/item-icons/potion-of-power.jpg,
0,y,0,0,0,0,0,0,0,,Hand of the Gods,n,0,0,0,8137,18200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,no restrictions,18200,This consumable deals 200 True damage to Jungle Monsters around you. This only affects Monsters on your side of the Jungle.,Deals damage to Jungle Monsters,0,Consumable,0,https://webcdn.hirezstudios.com/smite/item-icons/hand-of-the-gods.jpg,
0,y,0,0,0,0,0,0,0,,Vision Shard,n,0,0,0,8136,18307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no restrictions,18307,Using this item places a ward that lasts 60 seconds. Vision Shard can be upgraded to a new relic once you reach Level 12. Cooldown - 120s.,Allows you to place a short duration ward,0,Active,0,https://webcdn.hirezstudios.com/smite/item-icons/vision-shard.jpg,
0,n,0,0,18307,0,0,0,0,Mana and Health restoration.,S8 Meditation Cloak,n,0,0,0,4305,9041,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no restrictions,18307,Using this item restores 75 Health + 12 Health per level and 30% Mana to all Allied gods within 35 units. Cooldown - 120s.,Mana and Health restoration.,0,Active,0,https://webcdn.hirezstudios.com/smite/item-icons/s8-meditation-cloak.jpg,
